,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
2289,0.298,0.702,0,-4.181,1,0.0398,0.441,0.0,0.35,0.429,143.828,6
2290,0.328,0.622,5,-7.291,0,0.0866,0.858,0.0,0.104,0.401,74.267,5
2291,0.688,0.782,11,-3.683,1,0.158,0.152,0.0,0.803,0.453,146.324,6
2292,0.451,0.402,7,-12.135,1,0.0297,0.365,0.000746,0.076,0.244,100.411,5
2293,0.327,0.295,4,-6.907,0,0.0313,0.775,0.0,0.107,0.143,148.574,5
2294,0.73,0.388,0,-9.511,1,0.051,0.514,0.00791,0.0735,0.279,105.716,5
2295,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,6
2296,0.464,0.843,0,-5.599,1,0.0357,0.000847,0.00157,0.126,0.359,87.622,4
2297,0.44,0.604,11,-9.646,0,0.0425,0.000309,0.822,0.103,0.355,104.586,2
2298,0.597,0.308,7,-16.527,1,0.0452,0.795,4.03e-05,0.0469,0.413,75.414,5
2299,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,3
2300,0.401,0.829,4,-5.184,0,0.0347,0.00273,0.0105,0.268,0.226,137.98,3
2301,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,5
2302,0.291,0.887,3,-4.629,0,0.0877,0.161,0.000634,0.103,0.183,175.921,3
2303,0.419,0.36,7,-15.375,1,0.058,0.234,0.000432,0.207,0.232,153.974,5
2304,0.512,0.5,9,-6.937,1,0.0282,0.828,0.0,0.0907,0.196,80.075,5
2305,0.436,0.244,0,-19.096,1,0.0339,0.87,0.000371,0.102,0.359,145.42,5
2306,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,5
2307,0.469,0.833,10,-4.487,1,0.165,0.3,0.0,0.056,0.402,166.526,4
2308,0.606,0.834,7,-6.101,1,0.0369,0.0155,0.0244,0.133,0.459,143.681,4
2309,0.363,0.678,2,-4.939,0,0.0995,0.0299,0.0,0.324,0.321,162.124,6
2310,0.753,0.833,7,-4.259,1,0.291,0.297,0.0,0.275,0.528,79.063,1
2311,0.167,0.02,7,-31.634,1,0.0413,0.992,0.928,0.0714,0.0431,129.916,0
2312,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,5
2313,0.474,0.418,0,-9.654,1,0.0299,0.514,0.000343,0.0535,0.504,83.308,5
2314,0.629,0.623,2,-9.007,0,0.0247,0.201,0.526,0.0687,0.781,87.535,3
2315,0.393,0.365,6,-10.496,0,0.0278,0.709,0.00726,0.317,0.364,81.525,5
2316,0.422,0.0163,3,-26.561,1,0.0399,0.989,0.918,0.177,0.108,64.079,0
2317,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,5
2318,0.712,0.755,0,-6.374,0,0.0365,0.319,0.00625,0.0889,0.921,131.078,3
2319,0.357,0.62,5,-6.03,1,0.0353,0.783,3.52e-06,0.15,0.38,81.346,5
2320,0.367,0.156,9,-10.052,0,0.0314,0.88,0.0,0.0972,0.44,73.138,5
2321,0.564,0.455,9,-7.798,1,0.0255,0.567,0.0,0.0976,0.398,79.728,5
2322,0.297,0.402,0,-9.757,1,0.0346,0.819,0.000181,0.109,0.177,138.019,5
2323,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,4
2324,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,4
2325,0.475,0.357,3,-6.528,1,0.0326,0.942,0.0,0.119,0.299,80.014,5
2326,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,5
2327,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,5
2328,0.309,0.314,9,-13.343,1,0.0336,0.451,1.16e-05,0.119,0.385,91.409,5
2329,0.387,0.747,7,-7.847,1,0.0601,0.463,0.000528,0.142,0.474,179.004,4
2330,0.263,0.442,8,-8.279,0,0.0309,0.603,2.99e-06,0.106,0.133,92.179,5
2331,0.748,0.551,1,-9.054,1,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,4
2332,0.585,0.494,3,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822,4
2333,0.562,0.506,2,-9.148,1,0.0257,0.0191,2.31e-06,0.33,0.715,105.745,4
2334,0.36,0.211,9,-21.07,1,0.0285,0.989,0.951,0.111,0.323,78.338,0
2335,0.731,0.867,11,-5.881,1,0.032,0.0394,0.0,0.0861,0.776,104.02,4
2336,0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.072,4
2337,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,4
2338,0.623,0.974,5,-4.922,0,0.0715,0.00521,1.87e-05,0.0775,0.71,141.235,3
2339,0.825,0.759,0,-3.121,1,0.0427,0.0563,0.0,0.202,0.942,139.975,4
2340,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,4
2341,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,3
2342,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,3
2343,0.47,0.796,6,-12.055,0,0.0517,0.0792,7.35e-05,0.292,0.909,161.414,3
2344,0.471,0.555,9,-12.703,1,0.0541,0.486,0.0,0.906,0.351,128.035,6
2345,0.667,0.409,0,-11.247,1,0.0301,0.909,0.0323,0.135,0.709,103.643,5
2346,0.73,0.803,2,-5.31,1,0.0315,0.436,0.00022,0.362,0.829,137.572,4
2347,0.723,0.724,0,-6.378,1,0.0304,0.294,0.0,0.121,0.927,117.99,4
2348,0.639,0.893,9,-6.509,1,0.036,0.289,0.00816,0.222,0.966,126.143,4
2349,0.6,0.816,4,-13.64,1,0.0431,0.117,0.0,0.126,0.744,130.99,4
2350,0.397,0.499,2,-10.972,1,0.0685,0.0766,1.55e-06,0.111,0.367,171.067,4
2351,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,3
2352,0.926,0.669,1,-11.271,1,0.301,0.0051,0.0,0.0887,0.642,128.462,1
2353,0.321,0.924,4,-11.393,1,0.0824,0.00383,0.000272,0.982,0.324,142.976,6
2354,0.723,0.969,6,-4.516,1,0.142,0.0643,0.0,0.115,0.728,126.653,4
2355,0.637,0.929,5,-6.03,0,0.0447,0.063,0.00796,0.318,0.604,136.482,3
2356,0.633,0.922,11,-4.842,0,0.0454,0.116,0.000465,0.071,0.686,84.11,3
2357,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,4
2358,0.38,0.43,9,-12.564,1,0.0288,0.546,1.71e-05,0.188,0.547,82.204,5
2359,0.488,0.821,7,-3.729,1,0.0482,0.00263,0.000514,0.287,0.354,159.992,6
2360,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,4
2361,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,3
2362,0.676,0.745,1,-6.244,0,0.0294,4.37e-05,0.00151,0.113,0.426,120.03,3
2363,0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,4
2364,0.541,0.836,10,-5.728,0,0.335,0.135,0.0,0.389,0.764,163.87,1
2365,0.544,0.892,7,-3.222,1,0.046,0.000717,0.0,0.0731,0.45,131.986,4
2366,0.676,0.861,1,-3.645,1,0.0501,0.0512,0.0,0.0613,0.681,124.031,4
2367,0.82,0.731,9,-6.02,1,0.159,0.0133,1.94e-05,0.131,0.793,127.076,4
2368,0.521,0.233,7,-13.683,1,0.0254,0.635,0.0,0.245,0.4,78.93,5
2369,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,1
2370,0.692,0.911,9,-5.098,0,0.177,0.015,7.71e-05,0.112,0.8,138.975,3
2371,0.772,0.776,0,-10.641,1,0.0553,0.0508,0.0,0.36,0.723,132.989,4
2372,0.809,0.965,0,-3.947,1,0.0427,0.177,0.0,0.0577,0.672,130.103,4
2373,0.633,0.952,9,-4.274,0,0.0338,0.0532,1.73e-06,0.989,0.765,95.423,6
2374,0.623,0.78,7,-2.939,1,0.0307,0.00342,2.07e-06,0.143,0.635,121.061,4
2375,0.684,0.889,8,-4.555,0,0.102,0.0307,2.57e-06,0.775,0.582,112.004,6
2376,0.431,0.823,4,-5.219,1,0.0638,4.6e-05,3.45e-05,0.0447,0.271,150.072,4
2377,0.444,0.735,4,-9.74,1,0.0526,0.112,0.0,0.637,0.347,145.244,6
2378,0.855,0.739,1,-6.892,1,0.158,0.0172,0.0,0.15,0.606,103.808,4
2379,0.551,0.896,9,-3.152,0,0.109,0.033,0.0,0.0899,0.858,171.79,3
2380,0.735,0.488,9,-10.56,1,0.026,0.596,1.1e-06,0.0949,0.452,102.383,5
2381,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,3
2382,0.869,0.887,0,-4.505,1,0.0993,0.0605,0.0,0.148,0.784,129.221,4
2383,0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.808,4
2384,0.751,0.731,6,-4.419,0,0.0308,0.0838,0.0,0.0556,0.973,97.007,3
2385,0.685,0.67,2,-11.21,0,0.0452,0.168,0.0751,0.0696,0.913,121.3,3
2386,0.457,0.48,9,-15.776,1,0.03,0.38,0.016,0.142,0.683,157.967,5
2387,0.222,0.447,10,-9.597,1,0.0284,0.394,0.0226,0.0655,0.287,202.325,5
2388,0.363,0.229,4,-13.378,1,0.0265,0.809,0.221,0.172,0.488,143.463,5
2389,0.441,0.583,5,-6.4,1,0.0267,0.544,0.0,0.143,0.523,169.067,4
2390,0.592,0.422,9,-11.549,1,0.0332,0.614,0.0015,0.158,0.536,94.597,5
2391,0.534,0.71,4,-10.662,1,0.0392,0.229,0.0,0.932,0.603,121.226,6
2392,0.558,0.81,2,-4.923,1,0.0466,0.00324,0.0,0.093,0.744,131.486,4
2393,0.5,0.223,5,-19.453,1,0.0324,0.317,0.167,0.0767,0.203,113.199,5
2394,0.404,0.492,8,-9.669,0,0.0284,0.0295,0.311,0.129,0.23,129.969,3
2395,0.386,0.407,6,-7.095,0,0.0268,0.234,1.86e-06,0.0999,0.456,69.387,3
2396,0.406,0.359,7,-6.145,1,0.0293,0.685,3.67e-06,0.122,0.202,109.246,5
2397,0.68,0.53,11,-13.105,0,0.0889,0.417,0.011,0.0559,0.352,124.551,3
2398,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,5
2399,0.275,0.762,11,-4.438,0,0.041,0.0178,0.000311,0.0503,0.607,111.894,3
2400,0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,5
2401,0.613,0.441,5,-11.999,1,0.0309,0.546,0.0132,0.0869,0.525,87.573,5
2402,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,3
2403,0.442,0.491,7,-6.598,1,0.0246,0.00693,0.00491,0.114,0.125,79.954,5
2404,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,5
2405,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,5
2406,0.543,0.395,9,-11.396,1,0.0267,0.701,4.24e-05,0.0961,0.231,94.872,5
2407,0.551,0.214,0,-16.631,0,0.0282,0.47,0.0,0.141,0.294,75.268,5
2408,0.549,0.294,0,-13.181,0,0.0337,0.144,0.798,0.108,0.145,115.294,2
2409,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,5
2410,0.43,0.614,8,-8.241,0,0.0317,0.000383,0.0416,0.101,0.247,124.569,3
2411,0.694,0.801,9,-4.503,0,0.0441,0.00124,0.0,0.479,0.646,119.969,6
2412,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,5
2413,0.477,0.452,10,-10.682,1,0.0285,0.413,0.000133,0.258,0.351,135.142,5
2414,0.261,0.703,6,-7.871,1,0.0414,0.115,0.00078,0.102,0.405,83.495,4
2415,0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,3
2416,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,6
2417,0.271,0.266,0,-13.703,1,0.0348,0.845,0.00174,0.795,0.163,79.079,6
2418,0.596,0.134,4,-21.216,1,0.0282,0.933,0.225,0.111,0.107,93.652,5
2419,0.403,0.417,7,-11.252,1,0.0257,0.5,0.889,0.105,0.251,89.966,2
2420,0.452,0.736,9,-3.212,1,0.0378,0.297,2.2e-06,0.381,0.24,144.683,6
2421,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,4
2422,0.726,0.881,9,-3.892,0,0.0391,0.203,0.0,0.108,0.682,110.019,3
2423,0.32,0.304,2,-14.943,0,0.0361,0.705,7.44e-06,0.642,0.125,163.145,6
2424,0.706,0.396,9,-12.175,0,0.0248,0.815,0.947,0.0925,0.719,103.986,2
2425,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,4
2426,0.573,0.121,4,-16.014,1,0.0453,0.74,0.0273,0.105,0.463,71.642,5
2427,0.709,0.716,7,-8.191,1,0.0299,0.488,0.0768,0.0803,0.907,123.83,4
2428,0.794,0.554,5,-11.462,1,0.289,0.236,9.15e-05,0.125,0.682,134.017,1
2429,0.435,0.666,6,-10.596,1,0.031,0.254,1.4e-05,0.0541,0.566,176.431,4
2430,0.418,0.962,4,-8.423,1,0.0567,0.083,0.00282,0.138,0.59,94.141,4
2431,0.389,0.711,9,-8.349,0,0.0503,0.0207,0.0119,0.242,0.109,128.058,3
2432,0.203,0.221,1,-12.866,1,0.0378,0.922,0.586,0.128,0.04,90.788,0
2433,0.323,0.839,1,-7.35,1,0.0503,0.315,0.000313,0.348,0.543,136.232,6
2434,0.487,0.317,5,-14.414,1,0.0373,0.378,0.0,0.694,0.304,130.509,6
2435,0.414,0.369,6,-9.606,1,0.0262,0.453,0.501,0.0985,0.17,96.722,5
2436,0.636,0.677,9,-5.605,1,0.0316,0.265,0.0,0.215,0.837,138.707,4
2437,0.288,0.933,2,-7.568,1,0.0965,0.0664,0.00152,0.0727,0.563,79.133,4
2438,0.659,0.521,0,-11.242,0,0.0306,0.479,0.18,0.0727,0.69,96.647,3
2439,0.367,0.609,9,-11.221,0,0.0457,0.301,0.0243,0.196,0.443,149.386,3
2440,0.499,0.495,5,-10.508,1,0.0501,0.348,0.0286,0.2,0.339,80.086,5
2441,0.252,0.0986,7,-17.438,1,0.0296,0.945,0.00387,0.0754,0.115,73.966,0
2442,0.433,0.644,1,-8.131,1,0.0276,0.00565,0.903,0.119,0.308,89.736,2
2443,0.441,0.58,5,-5.893,0,0.0291,0.0115,0.0,0.0839,0.17,135.955,3
2444,0.238,0.559,4,-8.731,0,0.0286,0.0263,0.916,0.16,0.188,174.682,2
2445,0.547,0.944,5,-6.665,1,0.0398,0.119,0.000244,0.409,0.901,139.213,6
2446,0.345,0.538,2,-14.615,1,0.0479,0.452,0.667,0.319,0.0848,123.61,5
2447,0.311,0.473,9,-6.214,0,0.0271,0.52,0.197,0.0805,0.243,145.477,5
2448,0.255,0.978,9,-7.786,1,0.092,0.0222,0.112,0.393,0.317,111.683,6
2449,0.438,0.843,4,-5.578,0,0.032,0.207,0.00146,0.911,0.479,90.086,6
2450,0.366,0.493,0,-8.635,1,0.0336,0.239,0.73,0.172,0.223,173.657,2
2451,0.407,0.436,0,-9.805,1,0.028,0.645,0.000311,0.19,0.492,90.697,5
2452,0.441,0.96,4,-5.155,0,0.0683,0.127,0.0324,0.409,0.844,126.709,6
2453,0.564,0.385,7,-14.396,1,0.0627,0.286,0.905,0.0503,0.418,81.548,2
2454,0.29,0.838,4,-8.252,0,0.0453,0.176,1.05e-05,0.305,0.711,184.525,6
2455,0.771,0.283,2,-16.326,1,0.0444,0.198,0.0,0.0888,0.906,77.756,4
2456,0.387,0.45,0,-10.192,1,0.0275,0.000442,0.0,0.191,0.385,79.652,5
2457,0.546,0.931,2,-5.753,1,0.03,0.134,1.52e-06,0.314,0.893,135.191,4
2458,0.578,0.504,2,-9.655,0,0.0278,0.627,0.034,0.11,0.232,131.048,5
2459,0.392,0.594,5,-11.059,1,0.0444,0.19,9.48e-05,0.149,0.304,88.647,5
2460,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,3
2461,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,4
2462,0.517,0.464,11,-8.721,0,0.0245,0.0394,0.000387,0.154,0.161,92.985,3
2463,0.198,0.741,6,-6.764,1,0.0328,0.294,0.613,0.934,0.41,154.794,6
2464,0.545,0.552,0,-9.351,1,0.0346,0.127,0.0,0.118,0.243,95.166,4
2465,0.513,0.69,7,-8.545,1,0.0425,0.0997,0.19,0.0967,0.564,161.693,4
2466,0.452,0.507,8,-11.49,1,0.0334,0.364,0.00422,0.175,0.513,130.584,5
2467,0.665,0.442,4,-13.547,0,0.0314,0.541,0.582,0.155,0.818,128.808,2
2468,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,5
2469,0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,4
2470,0.219,0.0283,2,-29.83,0,0.0357,0.933,0.827,0.132,0.0828,57.394,0
2471,0.526,0.328,1,-9.864,1,0.0461,0.694,0.0,0.112,0.11,116.068,5
2472,0.421,0.0154,4,-28.787,0,0.053,0.994,0.915,0.0801,0.0482,68.42,0
2473,0.0667,0.0905,1,-29.26,0,0.0482,0.902,0.935,0.11,0.0372,60.361,0
2474,0.241,0.0695,7,-21.218,1,0.0439,0.986,0.00686,0.0863,0.0374,169.846,0
2475,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4
2476,0.317,0.0436,0,-29.086,1,0.0317,0.891,0.922,0.157,0.0396,89.651,0
2477,0.336,0.47,7,-10.541,0,0.0319,0.378,0.00332,0.0953,0.163,154.649,5
2478,0.441,0.563,9,-5.252,0,0.0288,0.0981,9.78e-05,0.221,0.282,182.704,3
2479,0.387,0.452,3,-6.966,1,0.0303,0.324,0.0,0.127,0.331,140.709,5
2480,0.27,0.146,10,-25.09,1,0.0326,0.98,0.888,0.101,0.084,139.983,0
2481,0.271,0.318,5,-9.464,1,0.0357,0.535,4.98e-05,0.109,0.231,133.147,5
2482,0.278,0.95,6,-2.796,1,0.114,0.0012,0.0174,0.117,0.291,163.877,4
2483,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,5
2484,0.321,0.416,11,-8.935,0,0.0343,0.266,3.02e-05,0.106,0.151,114.594,5
2485,0.436,0.534,1,-9.416,0,0.0773,0.103,0.00643,0.507,0.325,122.822,6
2486,0.735,0.403,4,-11.599,0,0.037,0.139,0.473,0.107,0.453,115.658,2
2487,0.581,0.0549,10,-20.514,0,0.0397,0.559,0.0,0.0718,0.234,152.037,5
2488,0.368,0.184,8,-24.285,1,0.0535,0.952,0.903,0.113,0.0932,79.008,0
2489,0.387,0.595,2,-5.67,1,0.0389,0.361,1.1e-05,0.174,0.151,119.38,5
2490,0.497,0.0371,6,-26.201,0,0.0332,0.946,0.133,0.174,0.0386,102.734,0
2491,0.457,0.308,0,-11.474,1,0.0398,0.309,1.64e-06,0.107,0.271,103.11,5
2492,0.383,0.224,2,-16.99,1,0.0274,0.768,0.0,0.087,0.466,102.94,5
2493,0.529,0.458,11,-8.689,0,0.0452,0.00573,0.00758,0.172,0.0892,114.018,3
2494,0.685,0.267,9,-11.609,1,0.0381,0.909,0.00511,0.105,0.338,131.057,5
2495,0.308,0.464,10,-9.032,1,0.0279,0.418,2.49e-06,0.143,0.318,103.734,5
2496,0.529,0.149,5,-15.795,1,0.0257,0.951,0.0759,0.153,0.178,86.921,5
2497,0.183,0.0473,2,-21.272,1,0.0375,0.932,0.91,0.0984,0.0365,73.398,0
2498,0.676,0.916,9,-4.511,0,0.0394,0.00135,0.00142,0.274,0.8,128.024,3
2499,0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022,3
2500,0.63,0.95,1,-4.012,1,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,6
2501,0.748,0.746,1,-9.721,1,0.111,0.281,3.31e-05,0.632,0.709,123.144,6
2502,0.818,0.732,9,-4.253,1,0.209,0.0997,0.0389,0.074,0.37,130.063,1
2503,0.424,0.906,5,-10.985,1,0.061,0.00612,0.00186,0.988,0.676,168.447,6
2504,0.649,0.903,7,-3.677,1,0.0318,0.000841,0.000351,0.122,0.412,121.841,4
2505,0.714,0.976,10,-7.349,0,0.0548,0.0284,0.00695,0.756,0.577,121.89,6
2506,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,3
2507,0.7,0.808,9,-4.522,0,0.0446,0.00141,0.0,0.611,0.664,120.033,6
2508,0.639,0.751,0,-6.357,0,0.0324,2.96e-05,4.9e-05,0.163,0.13,120.992,3
2509,0.522,0.826,5,-4.157,0,0.0352,0.00224,0.00148,0.114,0.478,149.374,3
2510,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,6
2511,0.181,0.772,0,-5.201,1,0.0385,0.0601,0.00045,0.072,0.607,166.741,4
2512,0.777,0.736,0,-10.082,1,0.037,0.00755,0.0136,0.302,0.835,116.375,4
2513,0.811,0.935,11,-4.595,0,0.0407,0.0134,0.411,0.0244,0.968,138.479,3
2514,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,3
2515,0.611,0.946,4,-5.357,1,0.0378,0.00957,0.0708,0.36,0.763,125.398,4
2516,0.728,0.818,9,-3.26,1,0.23,0.00124,0.00189,0.292,0.905,127.962,1
2517,0.564,0.834,2,-6.978,1,0.0384,0.00129,0.0,0.886,0.534,93.906,6
2518,0.384,0.527,11,-5.294,0,0.0269,0.542,0.0,0.156,0.222,100.73,5
2519,0.534,0.694,9,-9.296,0,0.0472,0.000466,0.0485,0.155,0.45,166.791,3
2520,0.725,0.859,7,-6.208,1,0.0636,0.0173,0.0137,0.048,0.53,131.697,4
2521,0.716,0.679,1,-11.338,0,0.0422,0.316,8.36e-06,0.075,0.964,123.593,3
2522,0.615,0.487,11,-16.615,0,0.0335,0.0324,0.176,0.718,0.5,95.502,6
2523,0.616,0.778,1,-5.809,1,0.249,0.0499,0.0,0.204,0.145,133.785,1
2524,0.721,0.828,1,-5.791,1,0.156,0.00506,0.000387,0.285,0.44,153.415,4
2525,0.406,0.272,8,-12.746,1,0.0363,0.826,2.12e-05,0.119,0.227,104.012,5
2526,0.616,0.813,9,-8.069,1,0.0275,0.0164,0.0498,0.235,0.778,131.99,4
2527,0.904,0.944,4,-2.626,1,0.138,0.0339,0.00592,0.075,0.931,131.599,4
2528,0.638,0.955,6,-2.247,1,0.0274,0.00786,0.000128,0.16,0.6,137.987,4
2529,0.782,0.906,2,-5.229,1,0.152,0.017,0.0503,0.293,0.697,120.064,4
2530,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,4
2531,0.801,0.819,11,-5.189,1,0.158,0.292,0.0,0.515,0.811,139.969,6
2532,0.48,0.967,4,-4.586,0,0.235,0.0156,0.0,0.356,0.206,101.997,1
2533,0.609,0.662,5,-9.948,1,0.0669,0.537,2.8e-06,0.122,0.951,143.477,4
2534,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,1
2535,0.773,0.278,1,-14.78,1,0.105,0.297,8.91e-05,0.0918,0.0373,96.994,5
2536,0.399,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125,6
2537,0.63,0.821,11,-6.726,0,0.0467,0.000632,0.479,0.0963,0.271,102.022,3
2538,0.639,0.669,4,-7.574,0,0.0507,0.225,0.00117,0.1,0.57,116.22,3
2539,0.762,0.577,8,-5.229,1,0.175,0.0309,0.0,0.108,0.287,142.055,4
2540,0.756,0.741,9,-6.426,0,0.0364,0.43,0.00113,0.0807,0.691,120.445,3
2541,0.706,0.785,2,-6.475,1,0.271,0.0131,0.0,0.164,0.377,160.033,1
2542,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.0652,0.384,0.955,149.231,6
2543,0.343,0.65,1,-4.624,1,0.0909,0.0299,0.0,0.646,0.315,170.697,6
2544,0.719,0.896,10,-4.104,1,0.0413,0.121,2.47e-05,0.138,0.8,120.008,4
2545,0.628,0.692,2,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887,6
2546,0.91,0.444,1,-8.126,0,0.344,0.022,0.0,0.137,0.53,149.953,1
2547,0.725,0.662,9,-5.068,1,0.0404,0.0144,0.0,0.0996,0.814,122.989,4
2548,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,4
2549,0.782,0.828,9,-5.82,0,0.0496,0.00462,5.44e-05,0.0973,0.661,127.968,3
2550,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,3
2551,0.562,0.414,7,-7.032,1,0.349,0.0445,0.0,0.204,0.474,155.826,1
2552,0.753,0.546,8,-6.824,0,0.252,0.0201,0.0,0.105,0.62,97.974,1
2553,0.764,0.422,0,-7.265,0,0.119,0.0409,0.0,0.152,0.268,82.986,3
2554,0.673,0.773,8,-7.099,1,0.0576,0.00118,0.000569,0.148,0.265,124.999,4
2555,0.615,0.804,0,-8.322,1,0.471,0.00174,6.39e-06,0.678,0.443,152.995,1
2556,0.449,0.813,8,-5.478,1,0.129,0.00142,0.000172,0.106,0.452,177.962,4
2557,0.737,0.893,2,-4.151,1,0.0687,0.00313,0.0,0.245,0.534,136.039,4
2558,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,4
2559,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,1
2560,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,5
2561,0.239,0.819,3,-3.583,1,0.0393,0.304,0.0,0.0855,0.439,171.449,4
2562,0.432,0.282,5,-15.051,1,0.0289,0.414,0.00593,0.743,0.115,98.192,6
2563,0.634,0.659,1,-7.991,0,0.0265,0.381,0.0,0.278,0.385,97.128,3
2564,0.358,0.399,7,-15.799,1,0.0383,0.718,0.000689,0.438,0.287,119.922,5
2565,0.524,0.334,11,-10.759,0,0.0661,0.465,0.00313,0.2,0.355,123.646,5
2566,0.842,0.309,8,-16.818,1,0.0598,0.265,0.000673,0.135,0.814,75.586,5
2567,0.456,0.419,2,-10.594,1,0.0247,0.117,0.0,0.178,0.425,146.148,4
2568,0.431,0.789,2,-8.224,1,0.0449,0.0122,0.0921,0.119,0.425,104.036,4
2569,0.472,0.48,1,-11.893,1,0.0308,0.000204,0.00275,0.0914,0.126,123.023,5
2570,0.387,0.238,0,-13.496,1,0.0339,0.878,0.000715,0.194,0.279,115.354,5
2571,0.576,0.449,1,-8.764,0,0.0287,0.085,0.0,0.119,0.0552,129.323,3
2572,0.596,0.875,9,-7.392,1,0.0977,0.147,7e-05,0.0909,0.737,109.118,4
2573,0.324,0.472,7,-7.756,0,0.0434,0.54,0.0371,0.214,0.184,109.014,5
2574,0.363,0.528,5,-10.08,1,0.0305,0.0661,0.0,0.334,0.317,182.21,6
2575,0.501,0.378,4,-9.37,1,0.029,0.735,0.0,0.119,0.178,119.987,5
